X,Y,OBJECTID,СТАТУ,ID,ОБЛАС,РАЙОН,Н__ПУН,АДРЕС,КАДАС,ЗАМОВ,КОНТА,Y,X,ПОСИЛ,X_1,Y_1,icon_url
30.5997636540001,50.5067723540001,"490",ГОТОВИЙ,"4377",Київська,Деснянський,м.Київ,вул.Теодора Драйзера,Х,ТОВ ПРОЕКТНА КОМПАНІЯ АРКОН,Олександр,,,I:\04 Геологічний\ІВ\ОБМІН\2019\06 ЧЕРВЕНЬ\4377_Шляхопровід Драйзера,0.00000000000,0.00000000000,./0.png
30.4109390600001,50.3079943770001,"491",ГОТОВИЙ,"4378",Київська,Києво-Святошинський,с.Віта-Поштова,"КМ ""Green Hills"" діл 5-132",Х,Чорната Сергій,Чорната Сергій,,,I:\04 Геологічний\ІВ\ОБМІН\2019\06 ЧЕРВЕНЬ\4378_ GREEN HILLS 5-132,0.00000000000,0.00000000000,./0.png
30.4108571080001,50.307716311,"492",ГОТОВИЙ,"4379",Київська,Києво-Святошинський,с.Віта-Поштова,"КМ ""Green Hills"" діл 5-174",Х,Чорната Сергій,Чорната Сергій,,,I:\04 Геологічний\ІВ\ОБМІН\2019\06 ЧЕРВЕНЬ\4379_GREEN HILLS 5-174,0.00000000000,0.00000000000,./0.png
30.4108159710001,50.307414593,"493",ГОТОВИЙ,"4380",Київська,Києво-Святошинський,с.Віта-Поштова,"КМ ""Green Hills""",Х,Чорната Сергій,Чорната Сергій,"50,3333846596036","30,35059238574098",,30.35059238570,50.33338465960,./0.png
30.3592458590001,50.47737872,"494",ГОТОВИЙ,"4381",Київська,Святошинський,м.Київ,міст Палладіна,Х,ТОВ Сінк плюс міжнародна інжинірінгова і консалтінгова компанія,Яковенко Микола Петрович,,,I:\04 Геологічний\ІВ\ОБМІН\2019\06 ЧЕРВЕНЬ\4381_Паладіна,0.00000000000,0.00000000000,./0.png
30.661316995,50.3951063710001,"495",ГОТОВИЙ,"4382",Київська,Дарницький,м.Київ,оз.Вирлиця,Х,ТОВ МАКРО ІНВЕСТИЦІЙНА КОМПАНІЯ (Спільна діяльнiсть МIК i МРIЯ),Х,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4382_Вирлиця,0.00000000000,0.00000000000,./0.png
30.735417145,50.648424762,"496",ГОТОВИЙ,"4383",Київська,Броварський,с.Рожни,3221287201:01:010:0090,Х,Геотоп,Х,"50,649428180500124","30,735342042289794",,30.73534204230,50.64942818050,./0.png
30.3313243060001,50.3067718390001,"497",ГОТОВИЙ,"4384",Київська,Святошинський,м.Боярка,"вул.Матросова,3 (під басейн)",Х,ФО,Максим,,,I:\04 Геологічний\ІВ\ОБМІН\2019\06 ЧЕРВЕНЬ\4384_Боярка,0.00000000000,0.00000000000,./0.png
30.3913529340001,50.4157383310001,"498",ГОТОВИЙ,"4385",Київська,Святошинський,м.Київ,"вул.Симиренка, 2/19",Х,ДП ІНСТИТУТ КИЇВІНЖПРОЕКТ ТОВ ПК ПРОЕКТНИЙ КОМПЛЕКС,Марченко Микола Сергійович,,,I:\04 Геологічний\ІВ\ОБМІН\2019\06 ЧЕРВЕНЬ\4385 Гнідин,0.00000000000,0.00000000000,./0.png
24.3447601250001,50.802900332,"499",ГОТОВИЙ,"4386",Волинська,Володимир-Волинського району,с. Зимне,"вул. Монастирська, 56",Х,ТОВ ПАН ПРОЕКТ,Х,,,I:\04 Геологічний\ІВ\ОБМІН\2019\06 ЧЕРВЕНЬ\4386 Зимне,0.00000000000,0.00000000000,./0.png
30.5017808790001,50.428856491,"500",ГОТОВИЙ,"4388",Київська,Солом'янський,м.Київ,вул.Нововокзальна,Х,ТОВ Київська проектна група,Х,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4388_Нововокзальна,0.00000000000,0.00000000000,./0.png
30.5016100120001,50.4493531370001,"501",ГОТОВИЙ,"4389",Київська,Шевченківський,м.Київ,"вул.Гончара, 55 а",Х,ПАТ Проектний інститут Укрспецтунельпроект,Володимир,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4389_Київ, вул. Гончара,55",0.00000000000,0.00000000000,./0.png
30.4609847990001,50.3982242000001,"502",ГОТОВИЙ,"4390",Київська,Солом'янський,м.Київ,"Жуляни, 8000000000:72:301:0001",Х,ФО,Х,,,I:\04 Геологічний\ІВ\ОБМІН\2019\06 ЧЕРВЕНЬ\4390_Жуляни,0.00000000000,0.00000000000,./0.png
30.509435839,50.4852096230001,"503",ГОТОВИЙ,"4392",Київська,Оболонський,м.Київ,"вул.Вербова, 20",Х,ФО,Х,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4392_Вербова 20,0.00000000000,0.00000000000,./0.png
30.7165226500001,50.3341665130001,"504",ГОТОВИЙ,"4393",Київська,Бориспільський,с.Гнідин,3220882601:01:004:3237,Х,Твой Проект,Олександр,"50,33502254419126","30,716350987676613",,30.71635098770,50.33502254420,./0.png
30.426300542,50.4475283400001,"505",ГОТОВИЙ,"4395",Київська,Солом'янський,м.Київ,"бульв.Лепсе, 2",Х,ФО,Х,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4395_бульвар Лепсе,0.00000000000,0.00000000000,./0.png
30.5730681320001,50.410272379,"506",ГОТОВИЙ,"4396",Київська,Голосіївський,м.Київ,"пров. Деревообробний,4",Х,ТОВ Смартленд,Х,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4396_пров.Деревообробний,4",0.00000000000,0.00000000000,./0.png
30.8237482440001,50.113570355,"507",ГОТОВИЙ,"4397",Київська,Васильківський,с.Халеп'є,"вул. Беркутова, 32 А",Х,ФО,Леся,,,I:\04 Геологічний\ІВ\ОБМІН\2019\06 ЧЕРВЕНЬ\4397_Халеп'я_Беркутова32А,0.00000000000,0.00000000000,./0.png
30.65351273,50.2211443680001,"508",ГОТОВИЙ,"4398",Київська,Обухівський,смт.Козин,Башта-2,Х,"АРКОН ПК, ТОВ",Титаренко,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4398 Козин, Башта",0.00000000000,0.00000000000,./0.png
30.545685426,50.2393147440001,"509",ГОТОВИЙ,"4400",Київська,Обухівський,с.Підгірці,будинки 1-5,Х,ЕСТЕТ ПРАЙМ БУД,Абрамов Сергій,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4400_Підгірці,0.00000000000,0.00000000000,./0.png
30.3808473590001,50.334076946,"510",ГОТОВИЙ,"4403",Київська,Києво-Святошинський,с.Віта-Поштова,3222481200:04:006:0027,Х,Твой Проект,Олександр,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4403_Віта-Поштова,0.00000000000,0.00000000000,./0.png
30.3837976500001,50.496981507,"511",ГОТОВИЙ,"4404",Київська,Шевченківський,м.Київ,"вул.Газопровідна,2, діл.85",Х,ФО,Х,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4404_Київ, вул. Газопровідна 2",0.00000000000,0.00000000000,./0.png
28.7183960670001,50.266475546,"512",ГОТОВИЙ,"4408",Житомирська,Житомирський,м.Житомир,"проїзд Складський, 20",Х,ТОВ МС СОЦІАЛЬНИЙ ПРОЕКТ,Євгеній,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4408 Житомир,0.00000000000,0.00000000000,./0.png
30.5737893140001,50.235090347,"513",ГОТОВИЙ,"4409",Київська,Обухівський,с.Романків,діл. 35,Х,ФО,Коновод Олексій,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4409_Романків_діл_35,0.00000000000,0.00000000000,./0.png
30.5504676670001,50.7132407650001,"514",ГОТОВИЙ,"4411",Київська,Вишгородський,с.Лебедівка,"вул, Сваромська, 5",Х,"НВЦ ""ДОРБУДТЕХНОЛОГIЯ""",Анатолій Шкуропата,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4411_Лебедівка,0.00000000000,0.00000000000,./0.png
30.489769471,50.446234798,"515",ГОТОВИЙ,"4413",Київська,Солом'янський,м.Київ,"вул.Жилянська, 81",Х,ТОВ БУДРЕСУРС,Х,,,"I:\04 Геологічний\ІВ\ОБМІН\2021\06 ЧЕРВЕНЬ\4413_вул. Жилянська, 81 звіт _2021",0.00000000000,0.00000000000,./0.png
30.4894347850001,50.5426393880001,"516",ГОТОВИЙ,"4417",Київська,Оболонський,м.Київ,"вул.Богатирська, 30б",Х,ФО,Олег,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4417_Богатирська 30б,0.00000000000,0.00000000000,./0.png
30.480467708,50.460298256,"517",ГОТОВИЙ,"4419",Київська,Шевченківський,м.Київ,"вул.Дегтярівська, 7а",Х,ТОВ «СТИЛФ»,Надія,"50,460450871846994","30,480475927222876",,30.48047592720,50.46045087180,./0.png
30.6058310850001,50.3815776640001,"518",ГОТОВИЙ,"4121",Київська,Шевченківський,м.Київ,вул.Вереснева,Х,ТОВ ІНСТИТУТ КИЇВДОРМІСТПРОЕКТ,Лучко Андрій Іванович,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4421_Осокорки,0.00000000000,0.00000000000,./0.png
30.666215729,50.4030530850001,"519",ГОТОВИЙ,"4123",Київська,Подільський,м.Київ,Подільський міст,Х,ТОВ ІНСТИТУТ КИЇВДОРМІСТПРОЕКТ,Лучко Андрій Іванович,,,I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4423_Вирлиця_2_черга,0.00000000000,0.00000000000,./0.png
30.5463440790001,50.4434662290001,"520",ГОТОВИЙ,"4424",Київська,Подільський,м.Київ,Арсенал корпус 1,Х,ТОВ ФІН ЕКСПЕРТ ПРОДЖЕКТ,Роман Бердин,,,I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4424_Арсенал 1к,0.00000000000,0.00000000000,./0.png
30.469811883,50.567087438,"521",ГОТОВИЙ,"4427",Київська,Оболонський,м.Київ,вул.Дніпроводська,Х,ТОВ ГК СIНЕРДЖИ,Євгеній Чупахін,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4427_Дніпроводська,0.00000000000,0.00000000000,./0.png
30.672453573,50.4075259400001,"522",ГОТОВИЙ,"4430",Київська,Дарницький,м.Київ,"вул.Вірменьска, 8",Х,ТОВ КГП ДЕВЕЛОПМЕНТ,Олександр,,,I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4430_вул.Вірменська (попередній звіт),0.00000000000,0.00000000000,./0.png
30.3505657420001,50.3334486630001,"523",ГОТОВИЙ,"4431",Київська,Києво-Святошинський,с.Віта-Поштова,КМ грін хілс,Х,Чорната Сергій,Чорната Сергій,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4431_Віта_Поштова_КПП2_Green_Hills,0.00000000000,0.00000000000,./0.png
30.5462107270001,50.5768339350001,"524",ГОТОВИЙ,"4432",Київська,Вишгородський,с.Осещина,3221888800:38:103:6036,Х,"Твой Проект (КИЇВДОРМІСТПРОЕКТ ІНСТИТУТ, ТОВ)",Олександр,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4432_с.Осещина,0.00000000000,0.00000000000,./0.png
27.35061512,49.3870080290001,"525",ГОТОВИЙ,"4433",Хмельницька,Летичівський,"смт.Меджибіж, с.Голосків","ПС 35/10 кВ ""Голосків"", ПС 35/10 кВ ""Меджибіж""",Х,ТОВ ЕФ ЕР ТI-ГРУП (Дорбудтехнологія НВЦ ТОВ),Грушовець Олег,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4433,0.00000000000,0.00000000000,./0.png
30.3046669490001,50.3217836690001,"526",ГОТОВИЙ,"4435",Київська,Києво-Святошинський,с.Нове,"3222486603:03:001:0060;
3222486603:03:001:0066, 3222486603:03:001:0083",Х,ФО,Сергій,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4435 с.Нове, Боярка",0.00000000000,0.00000000000,./0.png
30.468992041,50.5522107940001,"527",ГОТОВИЙ,"4441",Київська,Оболонський,м.Київ,"Хутір Редьки,7-ма лінія",Х,ФО,Сергій Чернюк,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4441_Хутір Редьки,0.00000000000,0.00000000000,./0.png
30.656984277,50.2311796710001,"528",ГОТОВИЙ,"4443",Київська,Обухівський,смт.Козин,на воді,Х,ФО,Комарук Олександр,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4443_Козин, Башта 2, берегоукріплення",0.00000000000,0.00000000000,./0.png
30.5211286380001,50.485171908,"529",ГОТОВИЙ,"4444",Київська,Оболонський,м.Київ,"просп. Степана Бандери, 36(Блокбастер Молл)",Х,ТОВ «БК «БУДІВЕЛЬНІ ТЕХНОЛОГІЇ»,Х,"50,48746348211468","30,52110878304494",,30.52110878300,50.48746348210,./0.png
30.5712152290001,50.2344505650001,"530",ГОТОВИЙ,"4445",Київська,Обухівський,с.Романків,7 ділянок,Х,ФО,Коновод Олексій,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4445_Романків 702,0.00000000000,0.00000000000,./0.png
30.611723827,50.488271158,"531",ГОТОВИЙ,"4447",Київська,Деснянський,м.Київ,"вул.Братиславська, 48а",Х,ТОВ НОВУС УКРАЇНА,Володимир,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4447_вул.Братиславська, 48а",0.00000000000,0.00000000000,./0.png
30.7773592270001,50.1239693510001,"532",ГОТОВИЙ,"4449",Київська,Обухівський,м.Трипілля,Трипілля-Верем’я,Х,ТОВ ДІМ,Замана Ігор Миколайович,,,I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4449_Обухівський р-н_ Дороги,0.00000000000,0.00000000000,./0.png
30.6574598380001,50.2210447190001,"533",ГОТОВИЙ,"4450",Київська,Обухівський,смт.Козин,"СТ ""Берізка 2"", діл.27",Х,ФО,Денис,,,,0.00000000000,0.00000000000,./0.png
30.4755450710001,50.4911031280001,"534",ГОТОВИЙ,"4451",Київська,Подільський,м.Київ,"пров.Куренівський, 17",Х,"ТОВ ""КОМПАНІЯ ""ІМПОРТ""","Ірина (050-318-16-85) документи, Роман прораб",,,"I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4451_Київ, пров. Куренівський,17",0.00000000000,0.00000000000,./0.png
30.5978461270001,50.439132166,"535",ГОТОВИЙ,"4452",Київська,Дніпровський,м.Київ,"Русанівка, вул.Садова 7/1",Х,Твой Проект,Олександр,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4452_Київ, Садова 7_1, Русанівка",0.00000000000,0.00000000000,./0.png
30.6372431490001,50.6333318150001,"536",ГОТОВИЙ,"4453",Київська,Вишгородський,с.Новосілки,3221886401:35:058:0456,Х,ФО,Маркел Тузінськи,,,I:\04 Геологічний\ІВ\ОБМІН\2019\07 ЛИПЕНЬ\4453_Новосілки,0.00000000000,0.00000000000,./0.png
30.531594554,50.4005560240001,"537",ГОТОВИЙ,"4454",Київська,Голосіївський,м.Київ,"вул. Велика Китаївська, 71",Х,"ТОВ ""АСТОРІЯ ДЕВЕЛОПМЕНТ ГРУП""",Костя Марчук,,,I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4454_Велика Китаївська,0.00000000000,0.00000000000,./0.png
30.4952104600001,50.4871202640001,"538",ГОТОВИЙ,"4455",Київська,Дарницький,м.Київ,ДЮКЕРА,Х,ДП Інститут Київінжпроект,Марченко Микола Сергійович,,,I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4455_Дюкерний перехід,0.00000000000,0.00000000000,./0.png
30.5419644930001,50.6375964310001,"539",ГОТОВИЙ,"4457",Київська,Вишгородський,с.Хотянівка,"СТ «Глядин», ділянка № 15, 3221884000:37:047:0331",Х,ФО,Володимир,,,I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4457 Хотянівка,0.00000000000,0.00000000000,./0.png
30.5340823770001,50.3432152380001,"540",ГОТОВИЙ,"4458",Київська,Голосіївський,м.Київ,"вул. Академіка Заболотного, 35",Х,"ТОВ К.С.К.""ГРУП",Х,"50,34336686038188","30,534041483041204",,30.53404148300,50.34336686040,./0.png
30.317587765,50.3908686510001,"541",ГОТОВИЙ,"4460",Київська,Києво-Святошинський,с.Святопетрівське,без адреси (під басейн),Х,ФО,Руслан Білик,,,I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4460_Святопетрівське,0.00000000000,0.00000000000,./0.png
32.5758160870001,50.5209499260001,"542",ГОТОВИЙ,"4465",Чернігівська,Прилуцький,смт.Ладан,7424155400:01:001:0129,Х,ТОВ Гільдія Інжиніринг,Х,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4465_смт. Ладан, Прилуцький р-н\Польові і лабораторні матеріали _ Ладан",0.00000000000,0.00000000000,./0.png
30.6713684430001,50.5542260770001,"543",ГОТОВИЙ,"4466",Київська,Броварський,с.Зазим’я,"вул.Лісова, 206",Х,ФО,Петровський Андрій,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4466 Зазимя, вул.Лісова 206",0.00000000000,0.00000000000,./0.png
30.8434987350001,50.370132057,"544",ГОТОВИЙ,"4467",Київська,Бориспільський,с.Гора,"вул.Чубинського,90",Х,ФО,Олег,,,I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4467 Гора,0.00000000000,0.00000000000,./0.png
30.769302086,50.077123644,"545",ГОТОВИЙ,"4469",Київська,Києво-Святошинський,с.Жуківці,схил,Х,ФО,Петровський Андрій,,,I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4469 Жуківці,0.00000000000,0.00000000000,./0.png
30.2166768960001,50.5191051050001,"546",ГОТОВИЙ,"4470",Київська,Києво-Святошинський,м.Ірпінь,"вул.Мечнікова,96",Х,ФО,Денис,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4470_м.Ірпінь, вул.Мечнікова,96",0.00000000000,0.00000000000,./0.png
30.5299183760001,50.687982844,"547",ГОТОВИЙ,"4471",Київська,Вишгородський,с.Лебедівка,"КМ ""Riviera Villas"", 2 ділянки W36,W37, таунхаус",Х,ФО,Євген Череватов,,,I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4471 Rivera villas,0.00000000000,0.00000000000,./0.png
30.6336507120001,50.4167954330001,"548",ГОТОВИЙ,"4473",Київська,Дарницький,м.Київ,"4-й""а"" мікрор. ЖМ Позняки",Х,ТОВ СІТРАС УКРАЇНА,Николай Петрович,,,I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4473_ЖМ Позняки,0.00000000000,0.00000000000,./0.png
30.3442518480001,50.436257878,"549",ГОТОВИЙ,"4474",Київська,Києво-Святошинський,с. Петропавлівська Борщагівка,вул. Соборна,Х,ФО,Х,,,I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4474_Петропавлівська Борщагівка,0.00000000000,0.00000000000,./0.png
30.7251438170001,50.6637393280001,"550",ГОТОВИЙ,"4476",Київська,Деснянський,с.Рожни,"м-н Троєщина, СТ ""Зачарована Десна""",Х,ФО,Олександра,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4476_с. Рожни, ст. Зачарована Десна",0.00000000000,0.00000000000,./0.png
30.374183541,50.304291312,"551",ГОТОВИЙ,"4477",Київська,Києво-Святошинський,с.Віта-Поштова,готель Вілла Віта,Х,Піша Наталія Володимирівна,Олексій,,,I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4477_Віта_Поштова_Вілла Віта,0.00000000000,0.00000000000,./0.png
30.237521358,50.788790094,"552",ГОТОВИЙ,"4478",Київська,Вишгородський,с.Димер,3221855300:09:059:0639,Х,ТОВ СУБОС-ТЕХНО,Наталія,,,I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4478_Димер,0.00000000000,0.00000000000,./0.png
30.2447350930001,50.72586519,"553",ГОТОВИЙ,"4486",Київська,Вишгородський,с.Литвинівка,"КМ ""Сонячний""",Х,"Д І М, ТОВ",Мельник Сергій,,,I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4486_Литвинівка,0.00000000000,0.00000000000,./0.png
30.6094765560001,50.382763385,"554",ГОТОВИЙ,"4487",Київська,Дарницький,м.Київ,Осокорки,Х,ФО,Олександр,,,I:\04 Геологічний\ІВ\ОБМІН\2019\08 СЕРПЕНЬ\4487 Осокорки Садова 60,0.00000000000,0.00000000000,./0.png
30.5334461850001,50.447960148,"555",ГОТОВИЙ,"4488",Київська,Печерський,м. Київ,вул. Грушевського (КАБМІН),Х,ТОВ ПРОЕКТНА КОМПАНІЯ АРКОН,Олександр,"50,448199263310734","30,53356420208706",,30.53356420210,50.44819926330,./0.png
30.6418418680001,50.2286874690001,"556",ГОТОВИЙ,"4489",Київська,Обухівський,смт.Козин,дорога,Х,"ТОВ ""Дороги і мости""",Ігор Замана,,,I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4489_Козин_дорога,0.00000000000,0.00000000000,./0.png
30.4076964980001,50.4184999590001,"557",ГОТОВИЙ,"4491",Київська,Солом'янський,м.Київ,"вул. Якутська, 5",Х,"ТОВ ""АБЕТОН""",Сергій,,,I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4491 А БЕТОН,0.00000000000,0.00000000000,./0.png
29.984596013,50.3263631760001,"558",ГОТОВИЙ,"4492",Київська,Макарівський,с.Осикове,діл.8,Х,ФО,Леонід,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4492_с. Осикове, Макарівський р-н",0.00000000000,0.00000000000,./0.png
30.5063984700001,50.5897481700001,"559",ГОТОВИЙ,"4493",Київська,Дарницький,м.Київ,Шлюзи,Х,ФО,Павло,,,I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4493_Шлюзи,0.00000000000,0.00000000000,./0.png
30.4084195220001,50.2811455950001,"560",ГОТОВИЙ,"4494",Київська,Васильківський,с.Іванковичі,3221483301:01:013:0042,Х,New Point,Ткаченко Дмитро,,,I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4494 Іванковичі,0.00000000000,0.00000000000,./0.png
30.5606336430001,50.3895206130001,"561",ГОТОВИЙ,"4501",Київська,Голосіївський,м.Київ,"вул. Промислова, 4",Х,ТОВ КИЇВПРОЕКТ,Ольшанський Максим,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\11 ЛИСТОПАД\4501_ Київ, Промислова",0.00000000000,0.00000000000,./0.png
30.679920236,50.1568618040001,"562",ГОТОВИЙ,"4503",Київська,Обухівський,с.Таценки,"3223110100:03:002:0056 вул.Лісна,150а",Х,ФО,Ситник Дмитро,,,I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4503_с.Таценки,0.00000000000,0.00000000000,./0.png
30.3493535900001,50.3332085330001,"563",ГОТОВИЙ,"4505",Київська,Києво-Святошинський,с.Віта-Поштова,КМ грін хілс 5-138,Х,Чорната Сергій,Чорната Сергій,,,I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4505 GREEN HILLS 5-138,0.00000000000,0.00000000000,./0.png
30.2235234490001,50.37536456,"564",ГОТОВИЙ,"4506",Київська,Києво-Святошинський,с.Білогородка,"вул. Гетьманська, 38, 47",Х,ФО,Віктор,,,I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4506 Білогородка,0.00000000000,0.00000000000,./0.png
30.650868158,50.2269642950001,"565",ГОТОВИЙ,"4509",Київська,Обухівський,смт.Козин,"пров. Франка, 4А",Х,ФО,Мельник Сергій,,,I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4509_смт.Козин,0.00000000000,0.00000000000,./0.png
30.599657048,50.4791890110001,"566",ГОТОВИЙ,"4511",Київська,Деснянський,м.Київ,вул. Петра Запорожця,Х,ТОВ ІНЖПРОЕКТСЕРВІС,Ковальчук П.О.,,,I:\04 Геологічний\ІВ\ОБМІН\2019\10 ЖОВТЕНЬ\4511 Запорожця 26,0.00000000000,0.00000000000,./0.png
30.6320044830001,50.5073496260001,"567",ГОТОВИЙ,"4512",Київська,Деснянський,м.Київ,"вул. Пухівська, 7",Х,ГАЛУЗЕВИЙ ДЕРЖАВНИЙ АРХІВ УКРАЇНСЬКОГО ІНСТИТУТУ НАЦІОНАЛЬНОЇ ПАМ'ЯТІ,Попівський В.М.,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\11 ЛИСТОПАД\4512 Київ, Пухівська 7",0.00000000000,0.00000000000,./0.png
30.405641889,50.448479181,"568",ГОТОВИЙ,"4513",Київська,Солом’янський,м.Київ,вул. Козелецька,Х,КРЗ-ІНВЕСТ,Сергій,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4513 Київ, Козелецька, 24",0.00000000000,0.00000000000,./0.png
30.129887125,49.7826766700001,"569",ГОТОВИЙ,"4515",Київська,Білоцерківський,м.Біла Церква,"просп.Князя Владимира, 158",Х,ФО,Антон,,,I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4515_м.Біла Церква,0.00000000000,0.00000000000,./0.png
30.4796138200001,50.4589472700001,"570",ГОТОВИЙ,"4516",Київська,Шевченківський,м.Київ,"вул.Бердичівська,1",Х,ТОВ РЕЛІНГ,Х,,,"I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4516 Київ, Бердичівська 1",0.00000000000,0.00000000000,./0.png
30.5298936400001,50.685798526,"571",ГОТОВИЙ,"4518",Київська,Вишгородський,с.Лебедівка,"КМ ""Riviera Villas"", діл. 74",Х,ФО,Леонід,,,I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4518 Rivera villas 74,0.00000000000,0.00000000000,./0.png
30.3508125050001,50.33264739,"572",ГОТОВИЙ,"4524",Київська,Києво-Святошинський,с.Віта-Поштова,КМ грін хілс 5-122,Х,Чорната Сергій,Чорната Сергій,,,I:\04 Геологічний\ІВ\ОБМІН\2019\09 ВЕРЕСЕНЬ\4524 GREEN HILLS 5-122,0.00000000000,0.00000000000,./0.png
24.0041954360001,49.8627557460001,"573",ГОТОВИЙ,"4526",Львівська,Львівський,м.Львів,вул.Тунельна-Винниця (колектор),Х,ІНСТИТУТ КИЇВІНЖПРОЕКТ ТОВ ПК ПРОЕКТНИЙ КОМПЛЕКС,Марченко Микола Сергійович,,,I:\04 Геологічний\ІВ\ОБМІН\2019\10 ЖОВТЕНЬ\4526_Львів,0.00000000000,0.00000000000,./0.png
30.3418647780001,50.3457316860001,"574",ГОТОВИЙ,"4528",Київська,Києво-Святошинський,с.Тарасівка,3222486601:01:012:0180,Х,ФО,Олег,,,I:\04 Геологічний\ІВ\ОБМІН\2019\10 ЖОВТЕНЬ\4528_Тарасівка,0.00000000000,0.00000000000,./0.png
